seq	xt	in_code	name
0x311	0x000ab820	1	"EMPTYDIR?
0x326	0x000ab8f0	0	NEED-UPDATEEMPTYDIR?
0x328	0x000ab900	1	SET-DIRSORT
0x335	0x000ab9bc	0	UPDATEDIR-BUF1
0x336	0x000ab9d0	0	NULL-CHAR
0x338	0x000ab9d8	0	CHECKEMPTYDIR?
0x33a	0x000ab9e8	0	LIST-DISK?
0x33c	0x000ab9f8	1	READ-DIR
0x43f	0x000ac330	1	SORT-CDIR
0x441	0x000ac374	1	XCHG-CDIR
0x2a8	0x000ac394	0	LAST-MARKLINE
0x2ae	0x000ac3a4	0	LINEREPAINT?
0x2b0	0x000ac3b4	0	DIR-WINDOW-XSIZE
0x2b1	0x000ac3c4	0	DIR-WINDOW-YSIZE
0x2b5	0x000ac3d4	0	SPLIT-TRACKING?
0x2b7	0x000ac3e4	0	VP-CURX
0x2b8	0x000ac3f4	0	VP-CURY
0x2ba	0x000ac404	0	VP-TARGETX
0x2bb	0x000ac414	0	VP-TARGETY
0x2c1	0x000ac424	0	FORCEVH?
0x2c2	0x000ac434	0	FORCEVF?
0x2c4	0x000ac444	0	"VIEWFILE
0x2c9	0x000ac454	0	#MARKLINE
0x2d3	0x000ac464	0	>DISKBUF-PATH
0x2d4	0x000ac46c	0	>DISKBUF-ATTRIB
0x2d5	0x000ac474	0	>DISKBUF-LABEL
0x2d6	0x000ac47c	0	B/DISKBUF
0x2dc	0x000ac484	0	1DISKBUF
0x2dd	0x000ac68c	0	DISKBUF
0x2df	0x000ac6a0	1	>#DISKBUF
0x2e2	0x000ac6d0	1	$?ADD-DISK-PATH
0x2	0x000ac7c0	0	BZ2-DLL
0x4	0x000ac7e4	1	"UN-BZIP2
0x6	0x000ac99c	0	BSZIP-DLL
0x8	0x000ac9b8	0	UNARCTOBUF
0x9	0x000acac4	0	ARC-Y
0xa	0x000acad4	0	EXEARCOFFSET
0xc	0x000acae4	0	UNZIP-DEL?
0xd	0x000acaf4	0	ARCBUSY?
0xe	0x000acb04	0	ARC-PV-WINDOW-BUSY?
0xf	0x000acb14	0	ARC-PV-YSIZE
0x10	0x000acb24	0	ARCPV?
0x11	0x000acb34	0	ARC-DOPASS?
0x12	0x000acb44	0	#LISTARCHIVE
0x13	0x000acb54	0	ARC-VERSION
0x14	0x000acb64	0	ARC-ENG?
0x15	0x000acb74	0	(ARC)
0x17	0x000acb84	0	SHOW-ARC-COMMENT?
0x19	0x000acb94	0	ARC-PASSWORD
0x1a	0x000acca0	0	ARC-ENCRYPTED?
0x1c	0x000accb0	0	UNARC-ALL?
0x1d	0x000accc0	0	FILLINGARCLIST?
0x1f	0x000accd0	0	UNARC-MARK?
0x21	0x000acce0	0	.1ARCHIVE
0x23	0x000accf0	0	ARCHANDLE
0x25	0x000acd00	0	PVARC?
0x26	0x000acd10	0	ARCTYPE
0x27	0x000acd20	0	ARCMODIFIED?
0x2a	0x000acd30	0	UNARCBUF
0x2b	0x000ace34	0	ARC-FILENAME
0x2c	0x000acf40	0	TEMPDIR
0x2f	0x000ad044	0	ARC-COMMENT
0x30	0x000ad054	0	ARC-COMMENT-SIZE
0x32	0x000ad064	0	#ARC-MARK
0x33	0x000ad074	0	ARC-MARK-SIZE
0x34	0x000ad08c	0	ARC-TOTAL-SIZE
0x35	0x000ad0a4	0	ARC-TOTAL-ORI-SIZE
0x37	0x000ad0bc	0	ARC-MAX-NAME
0x4	0x000ad0cc	0	ZIPMARK
0x5	0x000ad0d8	0	ARJMARK
0x6	0x000ad0e0	0	ARJMARK1
0x7	0x000ad0ec	0	ACEMARK
0x8	0x000ad0fc	0	7Z-HEADER
0x9	0x000ad108	0	RARMARKBLOCK
0x10	0x000ad114	1	"GETARCTYPE
0x3c	0x000ad958	0	ARC-PASSWORD-DLG
0x3e	0x000ad9c0	0	DISPLAY-ARC-PWD-*?
0x40	0x000ad9d0	1	INPUT-ARC-PASSWORD
0x4b	0x000ada8c	0	ARC-MENU
0x64	0x000adef0	0	ARC-POPUPBAR
0x7d	0x000ae350	1	GETLINECHAR
0x8a	0x000ae3cc	1	ARC-COMMENT-MXMY
0x9b	0x000ae468	1	ARC-COMMENT-#LINE
0xae	0x000ae520	0	ARCLIST
0xaf	0x000ae530	0	ARCLISTBLEN
0xb0	0x000ae540	0	#ARCLIST
0xb1	0x000ae550	0	ARC-QUIT?
0xb2	0x000ae560	0	ARC-COL-CUR
0xb4	0x000ae570	0	B/ARCTMP
0xb5	0x000ae580	0	ARCTMP
0xb7	0x000ae580	0	>ARCTMP-NAME
0xb8	0x000ae6a0	0	>ARCTMP-ORISIZE
0xb9	0x000ae6a8	0	>ARCTMP-ARCSIZE
0xba	0x000ae6b0	0	>ARCTMP-DATE
0xbb	0x000ae6b8	0	>ARCTMP-MARK
0xbf	0x000ae6c0	1	#>ARCTMP
0xc6	0x000ae724	1	ARCTMP>#
0xd1	0x000ae7b4	1	ADD-ARCTMP
0xd7	0x000ae7d8	0	ZIPERROR?
0xd8	0x000ae7e8	0	#ZIPPROCESSEDFILES
0xd9	0x000ae7f0	0	#ZIPPROCESSEDBYTES
0xe0	0x000ae7f8	0	OVERWRITEZIP-PARENT
0xe3	0x000ae808	0	TESTINGARC?
0xe4	0x000ae818	0	OVERWRITEZIP-EXIST?
0xe6	0x000ae828	1	OVERWRITEZIP?
0x101	0x000ae90c	1	BREAK-UNARC?
0x106	0x000ae950	0	MAKINGZIP?
0x107	0x000ae960	0	ZORDEREDBYTES
0x109	0x000ae9c0	0	&.UNZIPINFO
0x109	0x000ae9c8	1	.UNZIPINFO
0x122	0x000aeafc	1	.TSZD-ERROR
0x129	0x000aeb44	1	UNZIP
0x1b7	0x000af018	0	AUNZIP32-DLL
0x1b9	0x000af038	0	AZOVERWRITE_ALL
0x1bb	0x000af040	1	UNZIP11
0x213	0x000af3b0	0	RAROPENARCHIVEDATAEX
0x214	0x000af3c0	0	ARCNAME
0x215	0x000af3d0	0	ARCNAMEW
0x216	0x000af3e0	0	OPENMODE
0x217	0x000af3f0	0	OPENRESULT
0x218	0x000af400	0	CMTBUF
0x219	0x000af410	0	CMTBUFSIZE
0x21a	0x000af420	0	CMTSIZE
0x21b	0x000af430	0	CMTSTATE
0x21c	0x000af440	0	FLAGS
0x21d	0x000af450	0	RESERVED
0x212	0x000af460	0	RAROPENARCHIVEDATAEX
0x222	0x000af4e8	0	RARHEADERDATA
0x223	0x000af4f8	0	ARCNAME
0x224	0x000af508	0	FILENAME
0x225	0x000af518	0	FLAGS
0x226	0x000af528	0	PACKSIZE
0x227	0x000af538	0	UNPSIZE
0x228	0x000af548	0	HOSTOS
0x229	0x000af558	0	FILECRC
0x22a	0x000af568	0	FILETIME
0x22b	0x000af578	0	UNPVER
0x22c	0x000af588	0	METHOD
0x22d	0x000af598	0	FILEATTR
0x22e	0x000af5a8	0	CMTBUF
0x22f	0x000af5b8	0	CMTBUFSIZE
0x230	0x000af5c8	0	CMTSIZE
0x231	0x000af5d8	0	CMTSTATE
0x221	0x000af5e8	0	RARHEADERDATA
0x236	0x000af82c	0	ERAR_END_ARCHIVE
0x238	0x000af834	0	ERAR_NO_MEMORY
0x239	0x000af83c	0	ACEERR_EXISTS
0x23b	0x000af844	0	ERAR_BAD_DATA
0x23c	0x000af84c	0	ERAR_BAD_ARCHIVE
0x23d	0x000af854	0	ERAR_UNKNOWN_FORMAT
0x23e	0x000af85c	0	ERAR_EOPEN
0x23f	0x000af864	0	ERAR_ECREATE
0x240	0x000af86c	0	ERAR_ECLOSE
0x241	0x000af874	0	ERAR_EREAD
0x242	0x000af87c	0	ERAR_EWRITE
0x243	0x000af884	0	ERAR_SMALL_BUF
0x245	0x000af88c	0	RAR_OM_LIST
0x246	0x000af894	0	RAR_OM_EXTRACT
0x248	0x000af89c	0	RAR_SKIP
0x249	0x000af8a4	0	RAR_TEST
0x24a	0x000af8ac	0	RAR_EXTRACT
0x24f	0x000af8b4	0	HARCDATA
0x251	0x000af8c4	1	.RARERROR
0x26a	0x000afb00	0	RAR-DLL
0x26c	0x000afb1c	1	"GET-RAR-COMMENT
0x283	0x000afc64	1	UNRAR
0x17	0x000b02d8	0	ACEOPENARCHIVEDATA
0x18	0x000b02e8	0	ARCNAME
0x19	0x000b02f8	0	OPENMODE
0x1a	0x000b0308	0	OPENRESULT
0x1b	0x000b0318	0	FLAGS
0x1c	0x000b0328	0	HOST
0x1d	0x000b0338	0	AV
0x1e	0x000b0348	0	CMTBUF
0x1f	0x000b0358	0	CMTBUFSIZE
0x20	0x000b0368	0	CMTSIZE
0x21	0x000b0378	0	CMTSTATE
0x24	0x000b0388	0	CHANGEVOLPROC
0x25	0x000b0398	0	PROCESSDATAPROC
0x16	0x000b03a8	0	ACEOPENARCHIVEDATA
0x41	0x000b044c	0	ACEHEADERDATA
0x42	0x000b045c	0	ARCNAME
0x43	0x000b046c	0	FILENAME
0x44	0x000b047c	0	FLAGS
0x45	0x000b048c	0	PACKSIZE
0x46	0x000b049c	0	UNPSIZE
0x47	0x000b04ac	0	FILECRC
0x48	0x000b04bc	0	FILETIME
0x49	0x000b04cc	0	METHOD
0x4a	0x000b04dc	0	QUAL
0x4b	0x000b04ec	0	FILEATTR
0x4c	0x000b04fc	0	CMTBUF
0x4d	0x000b050c	0	CMTBUFSIZE
0x4e	0x000b051c	0	CMTSIZE
0x4f	0x000b052c	0	CMTSTATE
0x40	0x000b053c	0	ACEHEADERDATA
0x56	0x000b077c	0	ACE-DLL
0x62	0x000b0798	1	"GET-ACE-COMMENT10
0x74	0x000b08d8	1	UNACE10
0x4	0x000b0e70	0	ACE2-DLL
0x6	0x000b0e8c	0	ACE_COMMENT_OK
0x7	0x000b0e94	0	ACE_COMMENT_SMALLBUF
0x9	0x000b0e9c	0	ACE_COMMENT_NONE
0x16	0x000b0ee0	0	ACEGLOBALDATASTRUC
0x17	0x000b0ef0	0	OBJ
0x18	0x000b0f00	0	MAXARCHIVETESTBYTES
0x19	0x000b0f10	0	MAXFILEBUFSIZE
0x1b	0x000b0f20	0	COMMENTBUF
0x1c	0x000b0f30	0	COMMENTBUFSIZE
0x1d	0x000b0f40	0	COMMENTSTATE
0x1f	0x000b0f50	0	DECRYPTPASSWORD
0x20	0x000b0f60	0	RESERVED1
0x22	0x000b0f70	0	ENCRYPTPASSWORD
0x23	0x000b0f80	0	TEMPDIR
0x25	0x000b0f90	0	KEYPATH
0x26	0x000b0fa0	0	USERAV
0x27	0x000b0fb0	0	ISGENERALKEY
0x28	0x000b0fc0	0	OWNERWINDOW
0x2a	0x000b0fd0	0	COMPRESSIONLEVEL
0x2b	0x000b0fe0	0	RESERVED2
0x2d	0x000b0ff0	0	INFOCALLBACKPROC
0x2e	0x000b1000	0	ERRORCALLBACKPROC
0x2f	0x000b1010	0	REQUESTCALLBACKPROC
0x30	0x000b1020	0	STATECALLBACKPROC
0x32	0x000b1030	0	RESERVED
0x34	0x000b1040	0	RESERVED
0x36	0x000b1050	0	SIZEOFACEINITDLLSTRUC
0x37	0x000b1058	0	SIZEOF:
0x15	0x000b107c	0	ACEGLOBALDATASTRUC
0x3a	0x000b107c	0	ACEINITDLLSTRUC
0xc6	0x000b1200	0	ACEREADARCHIVEDATASTRUC
0xc7	0x000b1210	0	ARCHIVENAME
0xc8	0x000b1220	0	VOLUMENUMBER
0xc9	0x000b1230	0	FLAGS
0xca	0x000b1240	0	HOSTCREATED
0xcb	0x000b1250	0	TIMECREATED
0xcc	0x000b1260	0	VERSIONCREATED
0xcd	0x000b1270	0	VERSIONEXTRACT
0xce	0x000b1280	0	AV
0xcf	0x000b1290	0	RESERVED
0xd1	0x000b12a0	0	RESERVED
0xc5	0x000b12b0	0	ACEREADARCHIVEDATASTRUC
0xd5	0x000b12b0	0	ACEARCHIVEDATASTRUC
0xf5	0x000b1394	0	ACEEXTRACTSTRUC
0xf7	0x000b13a4	0	SOURCEDIR
0xf8	0x000b13b4	0	FILELIST
0xff	0x000b13c4	0	EXCLUDELIST
0x100	0x000b13d4	0	FULLMATCH
0x101	0x000b13e4	0	RECURSESUBDIRS
0x102	0x000b13f4	0	RESERVED
0x104	0x000b1404	0	DESTINATIONDIR
0x105	0x000b1414	0	EXCLUDEPATH
0x106	0x000b1424	0	DECRYPTPASSWORD
0x107	0x000b1434	0	RESERVED
0x109	0x000b1444	0	SIZEOFACEEXTRACTSTRUC
0xf4	0x000b1468	0	ACEEXTRACTSTRUC
0x10d	0x000b1468	0	ACEFILESSTRUC
0x113	0x000b1548	0	ACETESTSTRUC
0x115	0x000b1558	0	SOURCEDIR
0x116	0x000b1568	0	FILELIST
0x11d	0x000b1578	0	EXCLUDELIST
0x11e	0x000b1588	0	FULLMATCH
0x11f	0x000b1598	0	RECURSESUBDIRS
0x120	0x000b15a8	0	RESERVED
0x122	0x000b15b8	0	DECRYPTPASSWORD
0x123	0x000b15c8	0	RESERVED
0x125	0x000b15d8	0	SIZEOFACETESTSTRUC
0x112	0x000b15fc	0	ACETESTSTRUC
0x166	0x000b16e0	0	&1PARM-CALLBACK
0x166	0x000b16e8	1	1PARM-CALLBACK
0x16b	0x000b1714	1	ACEDLL-INIT
0x183	0x000b181c	1	"GET-ACE-COMMENT
0x1a3	0x000b1840	1	UNACE
0x310	0x000b1c54	1	%.1ARCHIVE2
0x324	0x000b1e8c	0	ARC-FILENAME-WINDOW
0x347	0x000b24b0	0	ARC-STATUS-WINDOW
0x380	0x000b28c0	0	ARC-LINE-CUR
0x381	0x000b28d0	0	ARC-LINEREPAINT?
0x383	0x000b28e0	0	SCREEN-COLS
0x384	0x000b28f0	0	SCREEN-ROWS
0x386	0x000ae540	0	ARC-LINE-LAST
0x38b	0x000b2900	0	ARC-TOOLBAR
0x3b7	0x000b4c7c	0	DOLISTARC
0x3b9	0x000b4c8c	1	ARC+POSITION
0x3bd	0x000b4cc4	0	"LISTARCHIVE-FILENAME
0x3bf	0x000b4dc8	1	"LISTARCHIVE
0x3cc	0x000b4e44	0	ARJHEADER
0x3cd	0x000b5048	0	ARJNAME
0x3cf	0x000b524c	1	READ1ARJHEADER
0x3dc	0x000b529c	0	ARJ-EXTFILE_FLAG
0x418	0x000b52a4	1	%LISTARJ
0x442	0x000b5500	1	"LISTARJ
0x4a9	0x000b4e44	0	ZIPHEADER
0x4aa	0x000b5048	0	ZIPNAME
0x4ad	0x000b5524	0	ZIP-EXTRA-FIELD-BUF
0x4b3	0x000b5544	1	READ1ZIPHEADER
0x52d	0x000b58d0	1	%LISTZIP
0x538	0x000b5938	1	"LISTZIP
0x561	0x000b4e44	0	GZHEADER
0x562	0x000b5048	0	GZNAME
0x564	0x000b597c	0	GZ-TIME
0x566	0x000b5984	1	READ1GZHEADER
0x59f	0x000b5c0c	1	%LISTGZ
0x5a5	0x000b5c68	1	"LISTGZ
0x5da	0x000b4e44	0	TARHEADER
0x5db	0x000b5048	0	TARNAME
0x5dd	0x000b5c8c	1	READ1TARHEADER
0x5f4	0x000b5dc4	1	%LISTTAR
0x5fa	0x000b5e20	1	"LISTTAR
0x5fe	0x000b5e44	0	RAR.HEAD_CRC
0x5ff	0x000b5e54	0	RAR.HEAD_TYPE
0x600	0x000b5e64	0	RAR.HEAD_FLAGS
0x601	0x000b5e74	0	RAR.HEAD_SIZE
0x602	0x000b5e84	0	RAR.ADD_SIZE
0x604	0x000b4e44	0	RARBLOCK
0x606	0x000b5e94	0	RAR.ADD_SIZE1
0x609	0x000b5e9c	1	READ1RARBLOCK
0x619	0x000b5f88	0	#RARLIST
0x61a	0x000b5048	0	RARNAME
0x6ab	0x000b5f98	0	RAR-FILEHEADER
0x6ad	0x000b5fbc	0	LISTRAR-POSITION-SAVER
0x6af	0x000b5fd4	1	%LISTRAR
0x6ef	0x000b6288	1	"LISTRAR1
0x6f7	0x000b62b4	1	"RAR-HEADER-ENCRYPTED?
0x727	0x000b6424	0	>RARHEADERDATAEX-ARCNAME
0x728	0x000b642c	0	>RARHEADERDATAEX-ARCNAMEW
0x729	0x000b6434	0	>RARHEADERDATAEX-FILENAME
0x72a	0x000b643c	0	>RARHEADERDATAEX-FILENAMEW
0x72b	0x000b6444	0	>RARHEADERDATAEX-FLAGS
0x72c	0x000b644c	0	>RARHEADERDATAEX-PACKSIZE
0x72d	0x000b6454	0	>RARHEADERDATAEX-PACKSIZEHIGH
0x72e	0x000b645c	0	>RARHEADERDATAEX-UNPSIZE
0x72f	0x000b6464	0	>RARHEADERDATAEX-UNPSIZEHIGH
0x730	0x000b646c	0	>RARHEADERDATAEX-HOSTOS
0x731	0x000b6474	0	>RARHEADERDATAEX-FILECRC
0x732	0x000b647c	0	>RARHEADERDATAEX-FILETIME
0x733	0x000b6484	0	>RARHEADERDATAEX-UNPVER
0x734	0x000b648c	0	>RARHEADERDATAEX-METHOD
0x735	0x000b6494	0	>RARHEADERDATAEX-FILEATTR
0x736	0x000b649c	0	>RARHEADERDATAEX-CMTBUF
0x737	0x000b64a4	0	>RARHEADERDATAEX-CMTBUFSIZE
0x738	0x000b64ac	0	>RARHEADERDATAEX-CMTSIZE
0x739	0x000b64b4	0	>RARHEADERDATAEX-CMTSTATE
0x73a	0x000b64bc	0	>RARHEADERDATAEX-RESERVED
0x73b	0x000b64c4	0	B/RARHEADERDATAEX
0x73f	0x000b64cc	1	"LISTRAR-X
0x790	0x000b68a0	1	"LISTRAR
0x7bb	0x000b6984	0	ACEBLOCK
0x7bc	0x000b6994	0	HEAD_CRC
0x7bd	0x000b69a4	0	HEAD_SIZE
0x7be	0x000b69b4	0	HEAD_TYPE
0x7bf	0x000b69c4	0	HEAD_FLAGS
0x7c0	0x000b69d4	0	ADDSIZE
0x7c1	0x000b69e4	0	OTHER
0x7ba	0x000b69f4	0	ACEBLOCK
0x805	0x000b6a18	1	READ1ACEBLOCK
0x809	0x000b4e44	0	ACEFILEBLOCK1
0x80a	0x000b5048	0	ACEFILENAME
0x80c	0x000b6a54	0	ACETMPPOSITION
0x80e	0x000b6a64	1	%LISTACE
0x83e	0x000b6cd4	1	"LISTACE
0x8c5	0x000b4e44	0	LZHHEADER
0x8c6	0x000b5048	0	LZHNAME
0x8c7	0x000b6cf8	0	HEADERLEVEL
0x8c9	0x000b6d08	0	LZHTMPBUF
0x8cb	0x000b6d18	1	%LISTLZH
0x8fb	0x000b704c	1	"LISTLZH
0x944	0x000b4e44	0	ARCHEADER
0x946	0x000b7098	1	%LISTARC
0x95c	0x000b71c8	1	"LISTARC
0x96c	0x000b71ec	0	CAB_SIGNATURE
0x981	0x000b7230	0	CAB_HEADER
0x982	0x000b7240	0	SIG
0x983	0x000b7250	0	CSUMHEADER
0x984	0x000b7260	0	CBCABINET
0x985	0x000b7270	0	CSUMFOLDERS
0x986	0x000b7280	0	COFFFILES
0x987	0x000b7290	0	CSUMFILES
0x988	0x000b72a0	0	VERSION
0x989	0x000b72b0	0	CFOLDERS
0x98a	0x000b72c0	0	CFILES
0x98b	0x000b72d0	0	FLAGS
0x98c	0x000b72e0	0	SETID
0x98d	0x000b72f0	0	ICABINET
0x98e	0x000b7300	0	SIZE/CAB_HEADER
0x980	0x000b7324	0	CAB_HEADER
0x993	0x000b738c	0	CAB_FOLDER
0x994	0x000b739c	0	COFFCABSTART
0x995	0x000b73ac	0	CCFDATA
0x996	0x000b73bc	0	TYPECOMPRESS
0x997	0x000b73cc	0	SIZE/CAB_FOLDER
0x992	0x000b73f0	0	CAB_FOLDER
0x99c	0x000b743c	0	CAB_ENTRY
0x99d	0x000b744c	0	CBFILE
0x99e	0x000b745c	0	UOFFFOLDERSTART
0x99f	0x000b746c	0	IFOLDER
0x9a0	0x000b747c	0	DATE
0x9a1	0x000b748c	0	TIME
0x9a2	0x000b749c	0	ATTRIBS
0x9a3	0x000b74ac	0	SIZE/CAB_ENTRY
0x99b	0x000b74d0	0	CAB_ENTRY
0x9aa	0x000b5048	0	CABFILENAME
0x9ac	0x000b74e8	1	FILE+OFFSET
0x9b2	0x000b7534	1	READASCIIZ
0x9ba	0x000b75d8	1	%LISTCAB
0x9d8	0x000b7818	1	"LISTCAB
0x9e8	0x000b4e44	0	LZHEADER
0x9e9	0x000b5048	0	LZNAME
0x9eb	0x000b783c	1	%LISTLZ
0x9ff	0x000b78f0	1	"LISTLZ
0xa0d	0x000b7928	1	%LISTBZIP2
0xa35	0x000b7a88	1	"LISTBZIP2
0xa3d	0x000b7ac0	1	%LISTZ
0xa51	0x000b7b88	1	"LISTZ
0x5	0x000b7bc0	0	7ZIP-DLL
0xad0	0x000b7bdc	1	%LIST7Z
0xb2e	0x000b7f70	1	"LIST7Z
0xb3f	0x000b7fb0	1	LCC-SCAN
0xb47	0x000b801c	1	"ARCTMPDEL
0xb5c	0x000b8078	0	VIEWARCBUF
0xb5e	0x000b8184	0	UNARCTOTMP
0xb61	0x000b8194	1	"PVLISTARCHIVE
0x4	0x000b833c	0	LIMIT-TIME-KEY?-MS-CNT
0x8	0x000b834c	0	PV-ING?
0xa	0x000b835c	0	PV-CHILD-WINDOW
0xc	0x000b8398	1	LIMIT-TIME-KEY?-RESET
0x10	0x000b83bc	1	LIMIT-TIME-KEY?
0x15	0x000b8408	1	SAFE-?KEY?
0x1e	0x000b846c	1	PV-EMPTY
0x25	0x000b84b8	1	.PV-ENDFILE
0x2c	0x000b84ec	1	%.1ARCHIVE
0x63	0x000b8710	0	ARCPV-FILENAME
0x65	0x000b8728	1	AFTERARCPV
0x87	0x000b88b8	1	"ARCPV
0xa0	0x000aa5bc	0	DIRPV-TMP
0xa6	0x000b8970	1	FILENAME-CP-WINTYPE
0xb1	0x000b898c	1	%"DIRPV
0x106	0x000b8c6c	1	"DIRPV
0x2	0x000b8cd0	0	BMPTARGETHEIGHT
0x3	0x000b8ce0	0	BMPTARGETWIDTH
0x7	0x000b8d04	0	BMPINFOHEADER
0x19	0x000b8d30	0	HDIB
0x1e	0x000b8d40	1	BMP-QUIT
0x29	0x000b8d94	0	"READJPG:
0x96	0x000b8e7c	0	BMPSIZE:
0x9e	0x000b8eb4	0	DIB:
0xa0	0x000b8ed8	0	SHOW-BMP-SCALED?
0xa2	0x000b8ee8	1	SHOW-BMP
0x103	0x000b9138	1	"SHOWPIC
0x125	0x000b92fc	0	SCALE-X
0x126	0x000b930c	0	SCALE-Y
0x12a	0x000b931c	0	NEEDRESIZE?
0x142	0x000b932c	1	UTF8-WINTYPE
0x158	0x000b9380	1	PV-LIST-TORRENT
0x1aa	0x000b96a4	0	UNI-TXT-HEAD
0x1ab	0x000b96ac	0	UNI-CRLF$
0x1ad	0x000b96b8	1	"=UNI-FILE?
0x1b9	0x000b9778	1	"=GB-FILE?
0x1c5	0x000b9810	1	"=TORRENT?
0x1cd	0x000b9898	1	PV-LIST-UNI-TXT
0x7	0x000b9964	0	RIFF-SIZE
0x8	0x000b9974	0	RIFF-TYPE
0xa	0x000b9984	0	AVI-VIDEO-CODE
0xc	0x000b999c	0	RIFF-AVI-TYPE
0xd	0x000b99a4	0	RIFF-WAVE-TYPE
0xe	0x000b99ac	0	RIFF-CDXA-TYPE
0x1d	0x000b99b4	1	GET-RIFF-LIST
0x32	0x000b9aa8	1	GET-RIFF-CHUNK
0x56	0x000b9b68	0	AVIMAINHEADER-CB
0x58	0x000b9b70	0	AVIMAINHEADER
0x5a	0x000b9b70	0	WAVE-FMT-HEADER
0x5c	0x000b9ba0	1	>AVIMAINHEADER-WIDTH
0x5d	0x000b9bbc	1	>AVIMAINHEADER-HEIGHT
0x5f	0x000b9bd8	1	>AVIMAINHEADER-MICROSECPERFRAME
0x60	0x000b9bf4	1	>AVIMAINHEADER-TOTALFRAMES
0x62	0x000b9c10	1	AVIMAINHEADER-WIDTH
0x63	0x000b9c28	1	AVIMAINHEADER-HEIGHT
0x66	0x000b9c40	1	LIST-RIFF-CHUNK
0x79	0x000b9d44	1	LIST-MAIN-RIFF-LIST
0xb8	0x000b9f2c	0	MPG-SEQ-HEADER
0xba	0x000b9f38	1	LIST-MPG
0xde	0x000ba00c	0	>WAVE-FMT-WFORMATTAG
0xdf	0x000ba014	0	>WAVE-FMT-WCHANNELS
0xe0	0x000ba01c	0	>WAVE-FMT-DWSAMPLESPERSEC
0xe1	0x000ba024	0	>WAVE-FMT-DWAVGBYTESPERSEC
0xe2	0x000ba02c	0	>WAVE-FMT-WBLOCKALIGN
0xe3	0x000ba034	0	>WAVE-FMT-WBITSPERSAMPLE
0xe4	0x000ba03c	0	B/WAVE-FMT
0xe7	0x000ba044	1	"GET-WAVE-CHUNK
0xfd	0x000ba150	0	WAVE-DATA-CHUNK-SIZE
0xff	0x000ba160	1	LIST-WAVE
0x108	0x000ba1e4	0	MKV-HEADER
0x10c	0x000ba1fc	1	LIST-AVI
0x153	0x001e6a8c	0	T
0x1e7	0x000ba520	1	PV-LIST-RIFF
0x204	0x000ba5e4	1	"PV-TEXTFILE
0x25a	0x000ba7b4	1	"PV
0x3b5	0x000bb358	1	"DIRTMP2-PV
0xb80	0x000bb6f0	0	ARC-PV-WINDOW
0xbb6	0x000bbc4c	0	SETSCROLL:
0xbc4	0x000bbccc	0	LAST-ARC-LINE-CUR
0xbc5	0x000bbcdc	0	LAST-ARC-Y
0xbd4	0x000bbcec	0	.1ARC-N
0xbd7	0x000bbcfc	1	.1ARC
0xbac	0x000bc7e8	0	ARC-WINDOW
0xcb6	0x000bcbf8	0	LAST-ARC-Y
0xcb7	0x000bcc08	1	%ARC-CLICK
0xcd4	0x000bcdac	1	ARC-TRACK
0xcdf	0x000bcdf8	1	ARC-CLICK
0xce9	0x000bce78	1	ARC-UNCLICK
0xced	0x000bceb0	1	ARC-DBLCLICK
0x1	0x000bcecc	0	SCROLL-CHILD-WINDOW
0x3	0x000bcf08	0	TOPY
0x4	0x000bcf18	0	TOPX
0x5	0x000bcf28	0	TOTALY
0x6	0x000bcf38	0	TOTALX
0x7	0x000bcf48	0	WINMX
0x8	0x000bcf58	0	WINMY
0x9	0x000bcf68	0	CURX
0xa	0x000bcf78	0	CURY
0xc	0x000bcf88	0	FONT-WIDTH
0xd	0x000bcf98	0	FONT-HEIGHT
0xf	0x000bcfa8	0	LINEREPAINT?
0x11	0x000bcfb8	0	SW-CLICKFUNC
0x12	0x000bcfc8	0	MOVECURSOR-FUNC1
0x14	0x000bcfd8	0	SW-YBASE
0x16	0x000bcfe8	0	DISABLE-HOME-END-PGUP-PGDN?
0x18	0x000bcff8	1	MOVECURSOR-FUNC
0x31	0x000bd0c0	1	CALC-WINMXY
0x3b	0x000bd12c	0	TOTALY:
0x3d	0x000bd154	0	CURX:
0x3e	0x000bd17c	0	CURY:
0x40	0x000bd1a4	0	SET-FONTSIZE:
0x45	0x000bd1d8	0	SET-CURX:
0x46	0x000bd200	0	SET-CURY:
0x51	0x000bd2a4	0	SET-YBASE:
0x53	0x000bd2cc	0	WINMY:
0x54	0x000bd2f4	0	WINMX:
0x55	0x000bd31c	0	TOPY:
0x56	0x000bd344	0	TOPX:
0x57	0x000bd36c	0	SET-TOPX:
0x58	0x000bd394	0	SET-TOPY:
0x59	0x000bd3bc	0	SET-CLICKFUNC:
0x5a	0x000bd3e4	0	SET-MOVECURSOR-FUNC:
0x5c	0x000bd40c	0	SET-LINEREPAINT:
0x5e	0x000bd434	0	SETTOTALXY:
0x64	0x000bd47c	0	CLICK:
0x66	0x000bd4a8	1	UNCLICK
0x6b	0x000bd4c4	1	DBLCLICK
0x70	0x000bd4f4	1	CLICK
0xa6	0x000bd754	0	%HOME:
0xab	0x000bd7a8	0	%END:
0xd9	0x000bdc44	0	UP:
0xe6	0x000bdce4	0	DOWN:
0x12b	0x000be1f8	0	DISABLE-HOME-END-PGUP-PGDN:
0xcf4	0x000be390	0	ARC-COMMENT-WINDOW
0xd16	0x000be818	1	ARC-COMMENT-YSIZE
