0x00106209	18	錯誤! 無法改變檔名
0x00106378	8	改變檔名
0x00106412	18	錯誤! 無法改變檔名
0x001068ba	23	比較檔案內容是否相同...
0x00106c7d	18	錯誤! 無法Copy檔案
0x00106e3a	16	合併檔案發生錯誤
0x00106e89	9	拷貝檔案 
0x00106e94	28	路徑:如合併檔案請在檔名前加+
0x00106ebe	23	&O 直接覆蓋己存在的檔案
0x0010754c	18	/ 為不合法的路徑名
0x001076d6	12	不可合拼目錄
0x00107719	29	目的檔案與合併的來源檔案重覆!
0x0010778a	25	目的檔案已存在，要覆蓋嗎?
0x0010787d	13	Copy 拷貝檔案
0x001079d8	18	錯誤，無法建立目錄
0x00107ae6	19	目地磁碟機空間不足?
0x00107b4a	24	錯誤! 不可移動至目前目錄
0x001082d8	23	比較檔案內容是否相同...
0x00108839	12	無法移動檔案
0x00108909	9	移動檔案 
0x00108914	12	Move 移動到:
0x0010892e	24	 &O 直接覆蓋己存在的檔案
0x00108a34	18	/ 為不合法的路徑名
0x00108a91	11	移動檔案到:
0x00108c24	18	錯誤，無法建立目錄
0x00108dae	19	目地磁碟機空間不足?
0x00108e12	24	錯誤! 不可移動至目前目錄
0x00108eae	13	Move 移動檔案
0x00108ff8	20	確定要刪除唯讀目錄  
0x00109381	12	無法刪除檔案
0x00109449	12	確定要刪除  
0x001094ce	13	 個檔案(目錄)
0x0010953b	12	Del 刪除檔案
0x001096e1	12	磁碟標籤名稱
0x001096ef	8	標籤名稱
0x00109861	12	無法改變名稱
0x001099ea	12	無法開啟檔案
0x00109b99	12	無法寫入檔案
0x00109ca3	30	來源檔案(.Uxx)有短少或無法讀取
0x00109d27	12	檔案讀取錯誤
0x00109d89	28	來源檔案(.Uxx)檔案長度有問題
0x00109e21	31	來源檔案(.Uxx) 格式不對(或損壞)
0x00109e94	12	檔案寫入錯誤
0x00109ee9	17	.U00 檔案格式不對
0x0010a03b	12	無法刪除檔案
0x0010a280	25	結合成功! 要刪除*.U?? 嗎?
0x0010a551	12	尋找列表字串
0x0010a55f	16	請輸入要找的字串
0x0010a57d	13	&C 區分大小寫
0x0010b30c	10	執行命令列
0x0010b31e	28	請輸入要執行的程式命稱及參數
0x0010b342	20	&Wait 執行後暫停畫面
0x0010b49c	10	建立子目錄
0x0010b585	10	建立子目錄
0x0010b6b5	10	壓縮檔密碼
0x0010b6c1	18	請輸入壓縮檔的密碼
0x0010b6e1	16	&A全部使用此密碼
0x0010b774	26	非壓縮檔(或損壞)，無法解開
0x0010b863	10	壓縮檔密碼
0x0010b876	18	請輸入壓縮檔的密碼
0x0010b892	16	&A全部使用此密碼
0x0010b9ce	18	抱歉，此檔非壓縮檔
0x0010bb18	18	錯誤，無法建立目錄
0x0010bb51	12	解壓縮中... 
0x0010bb6b	18	讀取壓縮檔列表... 
0x0010bc11	17	Sorry, C:寫入錯誤
0x0010c9f0	18	製作壓縮檔發生錯誤
0x0010cbcd	30	抱歉，目前並不支援在.LZH加密碼
0x0010cc20	14	壓縮檔案中... 
0x0010d24e	12	檔案列表條件
0x0010d262	29	請以空白隔開，如'*.bat *.123'
0x0010dcf7	16	無法改變檔案屬性
0x0010dd9d	8	Dos 指令
0x0010dda7	10	請輸入指令
0x0010de7d	18	以Dos 命令處理檔案
0x0010de91	10	請輸入命令
0x0010dff9	12	編輯(新)檔案
0x0010e01d	8	&Hex模式
0x0010e26e	8	無法改名
0x0010e49e	12	批次標記檔案
0x0010e4b2	31	標記條件: 可多個,如 *.bat *.com
0x0010e57e	16	批次取消標記檔案
0x0010e596	31	標記條件: 可多個,如 *.bat *.com
0x0010ff69	31	尋找 檔案內含字串/檔案名稱/註解
0x0010ffe8	12	&C區分大小寫
0x00110014	12	&S搜尋子目錄
0x00110e83	9	 標記一檔
0x00110fcb	9	 停止尋找
0x0011102d	9	 回主畫面
0x00111a9f	18	D 刪除(標記的)檔案
0x001124d2	10	Space 標記
0x00112753	14	T 標記所有檔案
0x001129d4	14	U 解除所有標記
0x001137e0	24	Esc 回主選單 或 中斷搜尋
0x00113c4b	12	 個檔案找到 
0x00113cc1	10	    標記: 
0x0011476e	8	列表結束
0x00114929	11	 未建檔案  
0x00115fc2	15	尋找字串 / 檔名
0x0011704a	12	確定要刪除  
0x00117105	12	無法刪除檔案
0x00117430	10	尋找中... 
0x001175c7	27	要繼續處理其餘的標記檔案嗎?
0x001176cf	12	無法刪除檔案
0x00117718	25	確定要刪除此(標記)檔案嗎?
0x00117a03	18	 已存在，要覆蓋嗎?
0x00117a91	16	拷貝檔案發生錯誤
0x00117b8e	14	目地目錄不存在
0x00117bd7	18	錯誤，無法建立目錄
0x00117cb0	27	確定要解壓縮至檔案所屬目錄?
0x00118670	31	Sorry, 本功能須標記檔案才能使用
0x00118e2c	8	更新</p>
0x00118fbb	18	無法寫入 index.htm
0x00119264	12	無法更改檔名
0x001196a0	8	非圖型檔
0x00119810	12	存檔發生錯誤
0x0011984e	12	無法讀取原圖
0x00119a20	12	無法改名為：
0x00119cc6	16	無法開啟此.dbf檔
0x00119eb7	25	讀取或寫入dbf記錄發生錯誤
0x00119f8e	12	無法讀取檔案
0x0011a7fe	12	無法寫入檔案
0x0011b87d	16	輸入新檔名文字檔
0x0011b981	12	請先標記檔案
0x0011bbac	14	無法寫入暫存檔
0x0011bc96	12	無法更改檔名
0x0011bd21	24	批次轉換文件檔格式、編碼
0x0011bd5b	15	U 文字檔 轉大寫
0x0011bd77	15	L 文字檔 轉小寫
0x0011be63	29	  文字檔 全型空白 → 普通空白
0x0011be8f	29	  文字檔 普通空白 → 全型空白
0x0011bebb	29	A 文字檔 去除 ANSI 彩色控制碼
0x0011bee7	23	H 文字檔 去除 HTML 指令
0x0011bf3b	20	; 把檔名設為該檔註解
0x0011bfc7	28	  文字檔 轉成 TAB 格式文字檔
0x0011bfef	20	  將檔案日期改成現在
0x0011c00f	25	I 建立index.htm(所有檔案)
0x0011c037	21	  把MP3的歌名轉成註解
0x0011c08b	16	  把註解改成檔名
0x0011c0a7	31	C JPG重新壓縮(不失真)以節省空間
0x0011c0d3	30	  文字檔 繁體碼(Big5) → utf-8
0x0011c0ff	29	  文字檔 utf8 → 繁體碼(Big5)
0x0011c12b	17	  圖型檔 轉換格式
0x0011c1cb	27	  文字檔 utf8 → 簡體碼(Gb)
0x0011c366	16	批次轉換圖檔格式
0x0011c4c4	12	批次更改檔名
0x0011c4df	8	U 轉大寫
0x0011c4f3	8	L 轉小寫
0x0011c507	28	G 簡體碼(GB) → 繁體碼(Big5)
0x0011c52f	28	B 繁體碼(Big5) → 簡體碼(GB)
0x0011c64b	10	節省空間: 
0x0011c8b6	8	存檔檔名
0x0011cd17	16	讀或寫入檔案錯誤
0x0011ce20	17	列印全檔或 CD P:?
0x0011d2d9	15	使用cview總次數
0x0011ea7c	23	請標記兩個檔案才能比較!
0x0011eb21	12	檔案內容相同
0x0011eb3b	14	檔案內容不一樣
0x0011ed89	17	計算檔案總大小...
0x0011ee2d	9	 個檔案, 
0x0011f71b	8	轉檔失敗
0x0011f758	14	無法刪除原檔案
0x0012145d	12	要離開WinCV?
0x001217b4	8	歷史資料
0x001685f7	8	Yes   是
0x0016860b	8	No    否
0x0016861f	10	Cancel取消
